longitude,latitude,point_id,distance_to_building_m,distance_to_park_m,distance_to_library_m,distance_to_parking_m,distance_to_footway_m,distance_to_grass_m,distance_to_fitness_centre_m,distance_to_wood_m,distance_to_wetland_m
-84.39666861,33.78040943,1217,20.68023403,259.3846497,656.8520994,7.008957873,10.90114936,106.4452695,1243.603449,0,122.7411514
-84.3950365,33.78082575,1218,32.29675461,417.2329677,702.762919,55.44009609,5.608659078,69.47562295,1234.311761,0,258.305297
-84.39665497,33.78085992,1219,1.218441828,282.4333343,706.5742531,8.16646154,17.43871854,75.93190219,1288.930848,0,108.5307154
-84.39611548,33.78084853,1220,15.12825105,325.8939122,703.2604201,1.403462131,13.26249361,36.20391313,1269.016809,0,158.4081846
-84.39557599,33.78083714,1221,7.003955725,371.0055197,702.6034408,26.95473397,1.667173754,36.61914295,1250.78559,0,208.3444016
-84.39664133,33.78131042,1222,30.26666173,311.8601933,756.3330415,0,14.03806461,65.32542503,1334.592044,12.56382333,115.5924434
-84.39502285,33.78127624,1223,20.91847232,437.6888635,752.7369004,41.47724564,11.67761768,60.06992646,1281.919933,0,261.350958
-84.39610184,33.78129903,1224,40.26871197,351.7030478,753.2381516,9.867721887,12.86450158,16.20256974,1315.369474,0,163.3274311
-84.39556234,33.78128764,1225,28.044168,393.8696326,752.6008903,0,4.255716967,11.95276355,1297.789576,0,212.1086667
-84.38748369,33.78066597,1226,241.7896831,1099.644898,986.527988,251.8626366,336.4018934,346.1018445,1204.812733,691.8779501,958.1862768
-84.38856266,33.78068882,1227,285.5200545,1000.670972,920.860142,277.3235536,287.1415914,324.3515449,1185.634467,591.9437314,858.1913933
-84.38800949,33.78112789,1228,305.4055528,1058.427531,991.1792617,319.1604882,354.2496542,380.5907629,1243.323142,644.2008401,909.0596246
-84.38747001,33.78111646,1229,290.2461479,1107.568098,1023.505429,297.9894798,386.3931211,393.2437028,1253.504987,694.1466491,959.0118028
-84.38854898,33.78113931,1230,321.4396414,1009.371381,960.3693528,291.2129944,311.2382171,374.2433002,1235.083042,594.2550312,859.1130102
-84.3885353,33.78158981,1231,343.2446281,1020.450282,1000.817259,299.9693427,323.3114229,424.1605483,1284.574307,596.6356893,862.9356066
-84.38745632,33.78156695,1232,339.1510016,1117.674051,1061.550402,345.1965708,421.9713902,441.0155699,1302.29635,696.4818625,962.4377043
-84.38907479,33.78160123,1233,294.901426,972.0496507,972.886505,250.8809906,273.571635,423.7198936,1278.557325,546.7336885,813.2303637
-84.38799581,33.78157838,1234,352.2117647,1068.998143,1030.418469,349.316392,373.1207752,429.7713948,1292.498923,646.5528325,912.6730509
-84.38852162,33.7820403,1235,358.3817895,1033.831209,1042.094563,312.5627909,330.7916579,474.0952371,1334.103512,601.7044687,869.6209277
-84.39016745,33.78117358,1236,186.1348205,862.853304,878.5944394,144.9460484,171.0579652,375.5448769,1222.359674,444.4176043,709.3183024
-84.38961428,33.78161265,1237,247.2181778,923.8193924,946.7740578,202.2397991,223.9477679,426.9818387,1274.474997,496.8513929,763.5636107
-84.39015377,33.78162407,1238,200.6659009,875.7876547,922.6343163,154.468771,174.5387236,425.5447353,1272.345945,446.9953994,713.9433807
-84.39123276,33.7816469,1239,113.2620842,780.4662124,880.9086285,69.1370448,77.18109976,413.5249096,1273.396412,347.4076107,614.8875323
-84.39069326,33.78163549,1240,156.1743683,827.9889869,900.6259194,108.7210471,125.5982856,428.0436421,1272.179974,397.175613,664.3800976
-84.39067959,33.78208598,1241,183.3752047,844.4252212,946.283752,139.7646514,136.2145172,472.336073,1322.173558,404.7500333,673.0405715
-84.3896006,33.78206314,1242,267.8384957,938.5789586,990.3065229,220.4877049,232.3548102,476.639285,1324.38195,502.9268621,771.1109417
-84.38906111,33.78205172,1243,312.3899541,986.0875799,1015.299977,265.8103895,281.4354978,473.7186769,1328.310907,552.2606704,820.3208648
-84.3901401,33.78207456,1244,224.3811635,891.3429239,967.2538314,177.6921296,183.7704445,475.5446234,1322.333253,453.7389217,722.0095897
-84.38958693,33.78251364,1245,293.5048083,955.7293829,1034.423947,247.6463602,247.7277716,526.3615919,1374.295667,513.8185969,781.7894737
-84.38691683,33.78155552,1246,333.1571349,1166.461975,1094.082397,333.3091438,437.6425643,457.4778835,1313.924693,746.4203939,1012.225554
-84.38582416,33.78198314,1247,389.3684361,1275.146359,1198.580933,379.6192695,503.8647473,546.5553028,1389.943798,849.9002091,1117.054941
-84.38636365,33.78199458,1248,384.1285113,1226.605064,1164.675585,378.6716792,493.2368758,523.3845794,1375.325941,800.1711978,1067.472484
-84.38690314,33.78200601,1249,383.1112789,1178.185779,1131.963862,382.6982202,478.672011,504.1231367,1362.38729,750.4781984,1017.930876
-84.38742894,33.78246794,1250,437.7037273,1144.190399,1140.412663,423.6626727,438.4492845,537.7759561,1400.134937,708.6855641,976.9604538
-84.38634995,33.78244507,1251,434.0526005,1239.77747,1202.412205,428.6667505,536.3507604,569.0215647,1423.454416,807.061378,1075.211701
-84.38688945,33.78245651,1252,433.0760066,1191.893419,1170.755344,432.2277988,487.2935015,551.3567448,1410.957178,757.8203272,1026.043842
-84.38687576,33.782907,1253,483.0480339,1207.517335,1210.369352,481.8545553,499.8352205,599.0395505,1459.623646,768.352634,1036.507917
-84.38633626,33.78289556,1254,483.9766898,1254.805311,1241.016118,478.6628514,547.7704165,615.3370329,1471.707683,816.9591114,1085.201778
-84.38744263,33.78201744,1255,388.3348778,1129.904189,1100.552202,393.0949183,429.4625215,489.232926,1351.176085,700.8288712,968.4363848
-84.38798213,33.78202887,1256,399.7920743,1081.778731,1070.55505,360.1886081,380.3160561,479.1216702,1341.735628,651.2332049,918.9966239
-84.38796844,33.78247937,1257,424.155824,1096.692033,1111.491793,377.4251252,389.8981835,528.5940767,1391.026789,659.6808389,927.9749412
-84.38850794,33.78249079,1258,379.5499169,1049.42611,1084.106532,332.2790845,341.7651415,524.0423808,1383.666582,610.8374494,879.1036655
-84.38849425,33.78294128,1259,404.5536792,1067.137926,1126.77099,357.9431263,359.4213445,573.9987281,1433.260005,623.8561626,891.2945369
-84.38795475,33.78292986,1260,447.617391,1113.652372,1153.143486,400.2044687,405.4637893,578.1572632,1440.366813,671.7536238,939.5318985
-84.38741526,33.78291843,1261,487.2013222,1160.456746,1181.044849,444.0765158,452.3472848,586.563809,1449.164888,719.9370463,987.9445455
-84.38902007,33.7834032,1262,394.9948907,1041.553307,1146.216263,351.8477487,341.0964853,623.7150266,1477.671464,594.3182767,858.8797422
-84.38794107,33.78338035,1263,473.7740446,1132.56779,1195.435399,427.6417993,426.3580367,627.7897291,1489.750847,687.2605424,953.5737439
-84.38848057,33.78339178,1264,433.2913621,1086.863167,1170.016563,388.377617,382.8367718,623.9620685,1482.880734,640.5237182,906.0842391
-84.39012642,33.78252506,1265,253.8200774,909.384627,1012.376346,210.4480568,202.8592301,525.5445329,1372.321487,465.7822785,733.4033982
-84.39066592,33.78253647,1266,218.4128908,863.4478248,992.360233,179.5774192,161.0424964,486.1779368,1372.167609,418.2065416,685.2490844
-84.38904743,33.78250222,1267,335.9546299,1002.425512,1058.376085,288.7369994,294.2553829,523.7174601,1378.082325,562.1974476,830.3667973
-84.38957325,33.78296413,1268,324.380637,975.1445253,1079.054584,281.1451785,271.5682967,576.1319664,1424.215436,529.2293194,795.4731158
-84.39011275,33.78297555,1269,288.9677436,929.7680311,1057.937503,249.0025628,231.3701757,550.0467666,1422.310547,482.7289643,747.9727544
-84.39065225,33.78298697,1270,258.4219728,884.8900146,1038.799656,223.5216794,195.7421177,503.7609951,1422.162078,437.0020977,700.8202369
-84.38903375,33.78295271,1271,363.2399186,1020.953035,1102.037127,317.935444,314.5894489,573.7162434,1427.869716,576.3159654,843.262542
-84.39009908,33.78342604,1272,327.9940274,952.3427867,1103.882988,291.0604198,266.293915,570.0505236,1472.300351,504.0846902,765.5363728
-84.38955957,33.78341462,1273,359.5838189,996.6920473,1124.137308,318.9929515,301.876847,615.4136047,1474.140644,548.7784566,812.0099598
-84.39063858,33.78343746,1274,301.4293303,908.5805026,1085.555442,269.584556,235.9984483,525.5295369,1472.156924,460.4833931,719.535754
-84.38740157,33.78336892,1275,515.9285669,1178.62125,1222.371804,468.9539888,471.167016,635.540105,1498.258957,734.4273093,1001.307706
-84.38686207,33.78335749,1276,533.0253076,1224.984206,1250.727733,511.8185017,516.9289492,647.0722572,1508.377346,781.9462208,1049.252762
-84.38632257,33.78334605,1277,533.900779,1271.622805,1280.408879,528.6596899,563.4116791,662.1886341,1520.073858,829.7567787,1097.381244
-84.3923254,33.78121923,1278,12.65905838,669.8976113,800.5268241,36.83478899,28.80964898,309.0658171,1230.294017,244.6343684,509.7798614
-84.39178591,33.78120782,1279,44.51062495,717.7750784,816.4233486,2.692888202,21.15725456,359.0324998,1225.840242,294.5801774,559.6335799
-84.39124642,33.78119641,1280,89.14103499,765.9238323,834.670066,45.40066243,71.12415811,387.5781714,1223.415395,344.5259863,609.5112637
-84.39231174,33.78166972,1281,61.02562359,686.4772403,847.6911684,65.54502444,1.605509214,315.0199003,1280.006469,248.1515845,516.1958968
-84.39285123,33.78168113,1282,60.3174019,640.1661876,832.9071053,102.241545,5.073466951,266.1858016,1286.217567,198.8033937,467.0588476
-84.39177225,33.78165831,1283,78.15279202,733.2729745,863.6393789,52.34114862,27.19817259,364.1705565,1275.726261,297.7173633,565.4842532
-84.39283757,33.78213162,1284,110.238624,661.2873351,881.1761271,135.6196227,54.9441768,280.8159733,1335.720339,213.5343328,479.298095
-84.39229808,33.78212022,1285,110.631119,706.2146934,895.1633582,110.6141889,51.52870619,328.076083,1329.740484,260.1025391,527.2958379
-84.39121909,33.78209739,1286,148.0068407,797.8820092,927.5375488,111.7757695,91.30834095,423.9324347,1323.378863,356.042371,624.2350312
-84.39175858,33.78210881,1287,123.2298018,751.7828456,911.1524952,102.2422982,55.85724269,375.92423,1325.620868,307.7494929,575.6345519
-84.39448336,33.78126484,1288,0,482.7108812,755.9490143,45.32009614,18.22685949,109.5036653,1267.824769,44.85113257,310.8352619
-84.39340438,33.78124204,1289,23.4556055,575.2271744,772.1081881,127.2937454,7.038267602,209.1802237,1245.191354,144.7427505,410.17927
-84.39394387,33.78125344,1290,0,528.6284598,762.4335926,84.58269785,18.7638463,159.2912721,1255.563848,94.79694153,360.4619214
-84.39393022,33.78170394,1291,38.88921916,549.4872522,811.8140822,76.64966862,12.56702702,169.9966065,1304.313524,102.0291636,369.4800313
-84.39446971,33.78171534,1292,24.997252,505.4680867,805.7270214,27.81446193,15.76533146,122.9737406,1316.120374,57.90967695,321.2495242
-84.39339073,33.78169254,1293,53.89231593,594.453105,820.9069223,126.398968,9.314111823,217.8812161,1294.331758,149.8878573,418.1264526
-84.39391656,33.78215443,1294,78.93551482,573.9550786,861.2660593,78.93551482,62.46400229,190.5387105,1353.154449,128.3903119,384.8352769
-84.39337707,33.78214303,1295,96.38813083,617.1407343,869.8421098,128.9119584,59.1033987,234.6940679,1343.535594,168.9393138,431.7550545
-84.39445606,33.78216583,1296,28.95907122,531.9644523,855.5309194,28.95907122,54.26609351,150.095619,1364.538762,97.09610001,338.7978064
-84.39390291,33.78260493,1297,80.58175482,601.591742,910.7778796,80.58175482,80.998797,220.7060356,1402.077086,166.0066087,405.7895058
-84.39608819,33.78174952,1298,9.546305987,382.3391501,803.2186549,11.62377504,4.707806183,56.07132621,1361.980193,36.94300078,182.3126917
-84.39662769,33.78176091,1299,0,346.0418645,806.1216808,40.09839193,9.757771133,85.83626993,1380.553917,43.76455934,140.9508062
-84.3955487,33.78173813,1300,0,421.4516335,802.5983397,37.19589376,15.67457848,50.69447906,1345.009657,36.3664949,227.0964185
-84.39500921,33.78172674,1301,0,462.6658978,802.7141223,2.366665794,14.58334976,79.66326346,1329.703692,35.78998902,273.6549288
-84.39607455,33.78220002,1302,8.323150175,416.7390281,853.2014429,4.632287406,4.765016581,103.512629,1408.823353,86.93967708,211.4472621
-84.39661405,33.78221141,1303,0,383.709739,855.9349617,15.73435696,4.001691709,123.9772771,1426.787409,90.22782268,177.0286893
-84.39553505,33.78218863,1304,24.39267551,452.8903523,852.5957891,33.99411732,10.38271511,99.88034929,1392.423847,86.3631712,251.1587794
-84.39499556,33.78217723,1305,0,491.4752535,852.6940149,0,31.3032555,117.2705825,1377.644766,85.78666532,294.0263938
-84.39660041,33.7826619,1306,0,423.935556,905.7688189,22.43374413,6.179707344,167.7947628,1473.266949,139.1645907,218.6489682
-84.39606091,33.78265051,1307,1.413605455,454.0480254,903.1861363,1.617435682,5.197596587,152.2182539,1455.876517,136.9363534,247.3498973
-84.39336341,33.78259352,1308,130.4746319,642.9236951,918.8919506,130.4746319,108.8926856,259.7834858,1392.79614,199.0342023,450.5498018
-84.39444241,33.78261633,1309,31.035606,561.6710517,905.3564353,31.035606,31.13227729,186.9086644,1413.067311,143.1844076,362.3456018
-84.39388926,33.78305542,1310,98.30653658,631.9816579,960.340287,98.30653658,93.81559257,257.1328608,1451.073172,208.8834989,431.4361483
-84.39334975,33.78304402,1311,142.1069509,671.4455075,968.0390167,142.1069509,139.4671273,291.3650862,1442.107583,235.9846089,473.8226861
-84.39442876,33.78306682,1312,62.81540426,594.1065243,955.2001863,56.21072596,56.13953185,228.7815613,1461.69505,191.2482589,390.8533769
-84.39281025,33.78303261,1313,189.0095127,712.2340368,978.2359678,189.0095127,154.6855965,329.6512078,1434.829331,269.7130979,517.5700201
-84.39279659,33.78348311,1314,209.5121758,741.4617421,1026.977473,209.5121758,204.5563063,362.0442967,1484.428645,306.2993261,542.5410148
-84.3938756,33.78350591,1315,132.8631866,664.7473262,1009.945834,126.9197134,126.2873507,297.5289265,1500.135508,254.3746018,461.0956269
-84.3933361,33.78349451,1316,168.4195399,702.3725944,1017.269216,166.2058918,163.0895739,327.5664321,1491.464875,277.0611081,500.9790065
-84.39441511,33.78351731,1317,105.0911043,628.8487529,1005.059459,95.3308879,98.95223811,273.3992625,1510.412398,240.1041826,423.3655505
-84.39552141,33.78263912,1318,5.047770512,487.4401122,902.5932385,22.24396265,3.005057024,149.6069455,1440.012974,136.3598475,282.0509875
-84.39498191,33.78262772,1319,2.83246733,523.4845907,902.6761346,2.83246733,13.47711521,161.7360302,1425.727286,135.7833416,320.8169998
-84.39496826,33.78307822,1320,35.64824488,558.1436271,952.6601308,25.23034327,32.23458588,208.7215788,1473.93741,185.7800179,352.6975679
-84.39604727,33.78310101,1321,30.07145312,493.6069298,953.1724352,4.685350031,19.66736744,201.5132396,1503.119964,186.9330297,287.4960848
-84.39550776,33.78308961,1322,30.22030033,524.4864677,952.5906879,16.23686515,28.66109408,199.4702788,1487.760249,186.3565238,317.8439658
-84.39658677,33.7831124,1323,3.667669089,466.0574508,955.6200332,0.042109514,0.870168188,214.0488605,1519.969966,188.6597642,263.0965831
-84.39495461,33.78352871,1324,82.4566181,594.989496,1002.645723,69.25115811,79.23506601,256.847915,1522.263013,235.7766942,388.4167884
-84.39549412,33.78354011,1325,80.08182345,563.5372629,1002.588137,55.86724518,72.8235945,249.3883439,1535.650921,236.3532001,357.0669597
-84.39120542,33.78254789,1326,189.6938324,817.9877092,974.5007938,158.7693747,125.3694703,438.8538263,1373.362538,371.2684903,637.3790638
-84.39282391,33.78258212,1327,160.2089869,685.411651,929.6281449,177.0085609,104.8148866,302.0989322,1385.258827,238.0567857,496.2956384
-84.39174492,33.7825593,1328,170.7601326,773.0883771,958.593047,152.2083415,102.4710814,392.1943084,1375.523129,325.2443271,589.8625553
-84.39228441,33.78257071,1329,160.4127003,728.853473,942.8968972,158.6658354,101.4058231,346.467993,1379.493729,280.5841278,542.7924073
-84.39227075,33.7830212,1330,210.2979419,754.1323338,990.8540154,207.6395817,150.5437874,370.7374059,1429.264196,307.8986436,562.3222335
-84.39119175,33.78299838,1331,234.651817,840.5903189,1021.752264,207.1753027,167.6239692,458.2562982,1423.346507,392.3192754,654.0907947
-84.39173125,33.78300979,1332,218.5180703,796.9653886,1005.802044,202.1911742,151.2633911,413.7904415,1425.43224,349.0816442,607.8820042
-84.39171759,33.78346029,1333,266.98465,823.1901496,1053.268661,252.1808133,200.651201,440.0325936,1475.347506,378.0636405,629.3586644
-84.39225709,33.7834717,1334,253.8219103,781.7952217,1039.003754,253.8219103,200.1092774,399.8154301,1479.050146,340.4051949,585.4242398
-84.39117808,33.78344887,1335,281.3169038,865.494238,1069.25375,256.1942578,213.2559168,482.0840059,1473.330475,418.3163107,674.1049359
