"Plot Title:  10884524"
"#","Date","Time, GMT-05:00","Temp, °F (LGR S/N: 10884524, SEN S/N: 10884524)","RH, % (LGR S/N: 10884524, SEN S/N: 10884524)","DewPt, °F (LGR S/N: 10884524, SEN S/N: 10884524)","Coupler Detached (LGR S/N: 10884524, SEN S/N: 10884524)","Bad Battery (LGR S/N: 10884524, SEN S/N: 10884524)","Coupler Attached (LGR S/N: 10884524, SEN S/N: 10884524)","Stopped (LGR S/N: 10884524, SEN S/N: 10884524)","End Of File (LGR S/N: 10884524, SEN S/N: 10884524)"
2617,03/13/19,00:00:00,61.506,49.416,42.962,,,,,
2618,03/13/19,00:10:00,61.333,49.870,43.038,,,,,
2619,03/13/19,00:20:00,60.818,51.008,43.138,,,,,
2620,03/13/19,00:30:00,60.474,51.445,43.039,,,,,
2621,03/13/19,00:40:00,60.260,52.014,43.120,,,,,
2622,03/13/19,00:50:00,60.046,52.612,43.212,,,,,
2623,03/13/19,01:00:00,59.745,53.232,43.230,,,,,
2624,03/13/19,01:10:00,59.572,53.739,43.311,,,,,
2625,03/13/19,01:20:00,59.401,53.939,43.245,,,,,
2626,03/13/19,01:30:00,59.358,53.752,43.117,,,,,
2627,03/13/19,01:40:00,59.229,53.711,42.976,,,,,
2628,03/13/19,01:50:00,58.971,53.965,42.856,,,,,
2629,03/13/19,02:00:00,58.798,54.225,42.818,,,,,
2630,03/13/19,02:10:00,58.626,54.303,42.694,,,,,
2631,03/13/19,02:20:00,58.455,54.228,42.498,,,,,
2632,03/13/19,02:30:00,58.368,54.251,42.427,,,,,
2633,03/13/19,02:40:00,58.195,54.359,42.318,,,,,
2634,03/13/19,02:50:00,57.850,55.090,42.332,,,,,
2635,03/13/19,03:00:00,57.376,56.201,42.391,,,,,
2636,03/13/19,03:10:00,57.074,56.958,42.444,,,,,
2637,03/13/19,03:20:00,56.815,58.317,42.791,,,,,
2638,03/13/19,03:30:00,56.426,59.029,42.730,,,,,
2639,03/13/19,03:40:00,56.295,59.644,42.867,,,,,
2640,03/13/19,03:50:00,56.035,60.423,42.944,,,,,
2641,03/13/19,04:00:00,55.906,61.535,43.277,,,,,
2642,03/13/19,04:10:00,55.690,61.929,43.230,,,,,
2643,03/13/19,04:20:00,55.558,62.241,43.232,,,,,
2644,03/13/19,04:30:00,55.081,62.813,43.007,,,,,
2645,03/13/19,04:40:00,54.865,63.291,42.989,,,,,
2646,03/13/19,04:50:00,54.909,63.500,43.111,,,,,
2647,03/13/19,05:00:00,54.995,62.746,42.899,,,,,
2648,03/13/19,05:10:00,54.734,63.161,42.814,,,,,
2649,03/13/19,05:20:00,54.473,63.722,42.786,,,,,
2650,03/13/19,05:30:00,54.126,64.388,42.710,,,,,
2651,03/13/19,05:40:00,53.908,64.920,42.706,,,,,
2652,03/13/19,05:50:00,53.776,65.052,42.633,,,,,
2653,03/13/19,06:00:00,53.602,65.239,42.535,,,,,
2654,03/13/19,06:10:00,53.559,65.321,42.525,,,,,
2655,03/13/19,06:20:00,53.384,65.391,42.384,,,,,
2656,03/13/19,06:30:00,53.298,65.353,42.287,,,,,
2657,03/13/19,06:40:00,53.166,65.398,42.179,,,,,
2658,03/13/19,06:50:00,53.166,65.514,42.222,,,,,
2659,03/13/19,07:00:00,53.078,66.084,42.352,,,,,
2660,03/13/19,07:10:00,53.035,65.877,42.233,,,,,
2661,03/13/19,07:20:00,53.209,65.577,42.287,,,,,
2662,03/13/19,07:30:00,53.341,65.068,42.222,,,,,
2663,03/13/19,07:40:00,53.472,64.587,42.163,,,,,
2664,03/13/19,07:50:00,53.559,64.566,42.238,,,,,
2665,03/13/19,08:00:00,53.515,64.882,42.318,,,,,
2666,03/13/19,08:10:00,53.951,65.011,42.782,,,,,
2667,03/13/19,08:20:00,54.169,64.393,42.753,,,,,
2668,03/13/19,08:30:00,54.300,64.260,42.827,,,,,
2669,03/13/19,08:40:00,54.126,64.941,42.922,,,,,
2670,03/13/19,08:50:00,54.516,63.843,42.874,,,,,
2671,03/13/19,09:00:00,54.777,63.722,43.074,,,,,
2672,03/13/19,09:10:00,55.038,63.600,43.275,,,,,
2673,03/13/19,09:20:00,55.038,63.688,43.309,,,,,
2674,03/13/19,09:30:00,55.429,63.725,43.696,,,,,
2675,03/13/19,09:40:00,55.515,63.294,43.610,,,,,
2676,03/13/19,09:50:00,56.035,63.021,43.995,,,,,
2677,03/13/19,10:00:00,56.340,62.549,44.096,,,,,
2678,03/13/19,10:10:00,56.901,61.539,44.222,,,,,
2679,03/13/19,10:20:00,58.368,59.201,44.634,,,,,
2680,03/13/19,10:30:00,59.745,56.703,44.836,,,,,
2681,03/13/19,10:40:00,59.486,54.281,43.486,,,,,
2682,03/13/19,10:50:00,61.075,52.724,44.224,,,,,
2683,03/13/19,11:00:00,62.191,51.484,44.647,,,,,
2684,03/13/19,11:10:00,62.062,49.706,43.626,,,,,
2685,03/13/19,11:20:00,64.161,48.235,44.784,,,,,
2686,03/13/19,11:30:00,63.518,46.618,43.313,,,,,
2687,03/13/19,11:40:00,63.946,44.941,42.759,,,,,
2688,03/13/19,11:50:00,65.487,44.218,43.740,,,,,
2689,03/13/19,12:00:00,65.444,42.427,42.625,,,,,
2690,03/13/19,12:10:00,65.615,42.310,42.708,,,,,
2691,03/13/19,12:20:00,67.456,41.526,43.882,,,,,
2692,03/13/19,12:30:00,67.028,41.371,43.398,,,,,
2693,03/13/19,12:40:00,67.114,40.667,43.027,,,,,
2694,03/13/19,12:50:00,67.798,40.773,43.711,,,,,
2695,03/13/19,13:00:00,67.928,39.421,42.944,,,,,
2696,03/13/19,13:10:00,68.614,38.942,43.236,,,,,
2697,03/13/19,13:20:00,68.356,38.797,42.908,,,,,
2698,03/13/19,13:30:00,69.129,38.972,43.716,,,,,
2699,03/13/19,13:40:00,68.871,37.914,42.764,,,,,
2700,03/13/19,13:50:00,69.858,37.643,43.453,,,,,
2701,03/13/19,14:00:00,69.942,38.106,43.851,,,,,
2702,03/13/19,14:10:00,69.129,37.210,42.499,,,,,
2703,03/13/19,14:20:00,68.400,37.495,42.053,,,,,
2704,03/13/19,14:30:00,69.685,36.946,42.807,,,,,
2705,03/13/19,14:40:00,69.901,36.761,42.867,,,,,
2706,03/13/19,14:50:00,69.386,37.355,42.831,,,,,
2707,03/13/19,15:00:00,68.828,37.650,42.543,,,,,
2708,03/13/19,15:10:00,68.571,37.897,42.483,,,,,
2709,03/13/19,15:20:00,68.698,37.055,42.010,,,,,
2710,03/13/19,15:30:00,68.527,37.568,42.217,,,,,
2711,03/13/19,15:40:00,68.742,37.580,42.417,,,,,
2712,03/13/19,15:50:00,68.742,37.580,42.417,,,,,
2713,03/13/19,16:00:00,68.742,37.809,42.575,,,,,
2714,03/13/19,16:10:00,68.527,38.351,42.759,,,,,
2715,03/13/19,16:20:00,68.913,38.308,43.074,,,,,
2716,03/13/19,16:30:00,68.484,38.185,42.607,,,,,
2717,03/13/19,16:40:00,68.313,38.599,42.735,,,,,
2718,03/13/19,16:50:00,68.356,38.862,42.953,,,,,
2719,03/13/19,17:00:00,68.013,39.166,42.850,,,,,
2720,03/13/19,17:10:00,68.142,39.564,43.230,,,,,
2721,03/13/19,17:20:00,67.798,39.381,42.802,,,,,
2722,03/13/19,17:30:00,67.714,39.538,42.829,,,,,
2723,03/13/19,17:40:00,67.500,39.655,42.715,,,,,
2724,03/13/19,17:50:00,67.329,39.710,42.597,,,,,
2725,03/13/19,18:00:00,67.114,39.697,42.397,,,,,
2726,03/13/19,18:10:00,66.900,39.684,42.197,,,,,
2727,03/13/19,18:20:00,66.729,39.933,42.206,,,,,
2728,03/13/19,18:30:00,66.515,40.049,42.089,,,,,
2729,03/13/19,18:40:00,66.258,40.356,42.058,,,,,
2730,03/13/19,18:50:00,65.872,40.881,42.048,,,,,
2731,03/13/19,19:00:00,65.615,41.090,41.949,,,,,
2732,03/13/19,19:10:00,65.230,41.388,41.788,,,,,
2733,03/13/19,19:20:00,64.888,41.751,41.707,,,,,
2734,03/13/19,19:30:00,64.931,42.042,41.925,,,,,
2735,03/13/19,19:40:00,64.632,42.567,41.976,,,,,
2736,03/13/19,19:50:00,64.204,43.369,42.071,,,,,
2737,03/13/19,20:00:00,63.819,43.981,42.084,,,,,
2738,03/13/19,20:10:00,63.561,44.725,42.283,,,,,
2739,03/13/19,20:20:00,63.262,45.465,42.433,,,,,
2740,03/13/19,20:30:00,63.219,46.251,42.834,,,,,
2741,03/13/19,20:40:00,63.090,47.217,43.250,,,,,
2742,03/13/19,20:50:00,62.834,47.889,43.378,,,,,
2743,03/13/19,21:00:00,62.577,48.872,43.664,,,,,
2744,03/13/19,21:10:00,62.406,49.233,43.696,,,,,
2745,03/13/19,21:20:00,62.233,50.123,43.999,,,,,
2746,03/13/19,21:30:00,62.019,51.193,44.343,,,,,
2747,03/13/19,21:40:00,61.891,52.017,44.634,,,,,
2748,03/13/19,21:50:00,61.633,52.798,44.776,,,,,
2749,03/13/19,22:00:00,61.462,53.706,45.055,,,,,
2750,03/13/19,22:10:00,61.205,54.573,45.225,,,,,
2751,03/13/19,22:20:00,61.032,55.200,45.356,,,,,
2752,03/13/19,22:30:00,61.075,56.269,45.887,,,,,
2753,03/13/19,22:40:00,60.775,57.425,46.125,,,,,
2754,03/13/19,22:50:00,60.647,58.079,46.294,,,,,
2755,03/13/19,23:00:00,60.433,59.054,46.515,,,,,
2756,03/13/19,23:10:00,60.217,60.234,46.818,,,,,
2757,03/13/19,23:20:00,59.959,60.539,46.702,,,,,
2758,03/13/19,23:30:00,59.830,61.690,47.059,,,,,
2759,03/13/19,23:40:00,59.830,62.580,47.422,,,,,
2760,03/13/19,23:50:00,59.916,64.155,48.135,,,,,
2761,03/14/19,00:00:00,60.132,65.733,48.956,,,,,
2762,03/14/19,00:10:00,60.217,67.058,49.545,,,,,
2763,03/14/19,00:20:00,60.132,68.039,49.831,,,,,
2764,03/14/19,00:30:00,60.003,69.677,50.310,,,,,
2765,03/14/19,00:40:00,59.916,70.619,50.567,,,,,
2766,03/14/19,00:50:00,59.702,71.056,50.517,,,,,
2767,03/14/19,01:00:00,59.572,71.701,50.619,,,,,
2768,03/14/19,01:10:00,59.445,72.573,50.799,,,,,
2769,03/14/19,01:20:00,59.358,74.213,51.278,,,,,
2770,03/14/19,01:30:00,59.401,75.151,51.634,,,,,
2771,03/14/19,01:40:00,59.229,75.385,51.546,,,,,
2772,03/14/19,01:50:00,59.099,76.888,51.915,,,,,
2773,03/14/19,02:00:00,58.885,77.199,51.807,,,,,
2774,03/14/19,02:10:00,58.798,78.833,52.246,,,,,
2775,03/14/19,02:20:00,58.712,78.850,52.167,,,,,
2776,03/14/19,02:30:00,58.582,79.611,52.281,,,,,
2777,03/14/19,02:40:00,58.626,80.252,52.522,,,,,
2778,03/14/19,02:50:00,58.541,80.710,52.578,,,,,
2779,03/14/19,03:00:00,58.368,81.184,52.554,,,,,
2780,03/14/19,03:10:00,58.455,81.799,52.826,,,,,
2781,03/14/19,03:20:00,58.455,82.374,53.001,,,,,
2782,03/14/19,03:30:00,58.368,82.691,53.010,,,,,
2783,03/14/19,03:40:00,58.282,82.980,53.011,,,,,
2784,03/14/19,03:50:00,58.195,83.459,53.069,,,,,
2785,03/14/19,04:00:00,58.152,83.862,53.146,,,,,
2786,03/14/19,04:10:00,58.109,83.856,53.101,,,,,
2787,03/14/19,04:20:00,58.066,84.041,53.114,,,,,
2788,03/14/19,04:30:00,58.023,84.442,53.188,,,,,
2789,03/14/19,04:40:00,58.066,84.691,53.303,,,,,
2790,03/14/19,04:50:00,58.023,85.063,53.370,,,,,
2791,03/14/19,05:00:00,58.152,85.134,53.517,,,,,
2792,03/14/19,05:10:00,57.936,85.106,53.296,,,,,
2793,03/14/19,05:20:00,58.109,85.290,53.519,,,,,
2794,03/14/19,05:30:00,58.239,85.685,53.760,,,,,
2795,03/14/19,05:40:00,58.195,85.571,53.685,,,,,
2796,03/14/19,05:50:00,58.195,85.814,53.755,,,,,
2797,03/14/19,06:00:00,58.109,85.695,53.636,,,,,
2798,03/14/19,06:10:00,58.109,85.776,53.659,,,,,
2799,03/14/19,06:20:00,58.109,85.937,53.704,,,,,
2800,03/14/19,06:30:00,58.109,86.072,53.744,,,,,
2801,03/14/19,06:40:00,58.109,86.206,53.782,,,,,
2802,03/14/19,06:50:00,58.239,86.169,53.899,,,,,
2803,03/14/19,07:00:00,58.368,86.159,54.023,,,,,
2804,03/14/19,07:10:00,58.455,85.955,54.050,,,,,
2805,03/14/19,07:20:00,58.498,85.907,54.079,,,,,
2806,03/14/19,07:30:00,58.582,85.999,54.190,,,,,
2807,03/14/19,07:40:00,58.582,86.080,54.214,,,,,
2808,03/14/19,07:50:00,58.755,85.860,54.320,,,,,
2809,03/14/19,08:00:00,58.798,85.811,54.349,,,,,
2810,03/14/19,08:10:00,58.885,85.769,54.421,,,,,
2811,03/14/19,08:20:00,59.142,85.667,54.648,,,,,
2812,03/14/19,08:30:00,59.229,85.462,54.673,,,,,
2813,03/14/19,08:40:00,59.445,85.328,54.846,,,,,
2814,03/14/19,08:50:00,59.745,85.014,55.051,,,,,
2815,03/14/19,09:00:00,60.346,84.548,55.506,,,,,
2816,03/14/19,09:10:00,60.904,83.774,55.827,,,,,
2817,03/14/19,09:20:00,61.333,83.253,56.091,,,,,
2818,03/14/19,09:30:00,62.105,82.525,56.629,,,,,
2819,03/14/19,09:40:00,61.977,82.068,56.363,,,,,
2820,03/14/19,09:50:00,62.490,81.800,56.784,,,,,
2821,03/14/19,10:00:00,62.704,81.245,56.822,,,,,
2822,03/14/19,10:10:00,63.475,80.588,57.371,,,,,
2823,03/14/19,10:20:00,64.204,79.670,57.790,,,,,
2824,03/14/19,10:30:00,65.188,78.466,58.363,,,,,
2825,03/14/19,10:40:00,65.487,77.654,58.386,,,,,
2826,03/14/19,10:50:00,65.574,77.012,58.255,,,,,
2827,03/14/19,11:00:00,65.487,76.718,58.073,,,,,
2828,03/14/19,11:10:00,66.043,76.213,58.444,,,,,
2829,03/14/19,11:20:00,66.173,75.856,58.447,,,,,
2830,03/14/19,11:30:00,67.500,75.060,59.461,,,,,
2831,03/14/19,11:40:00,68.142,73.749,59.623,,,,,
2832,03/14/19,11:50:00,69.514,71.456,60.116,,,,,
2833,03/14/19,12:00:00,69.170,71.011,59.621,,,,,
2834,03/14/19,12:10:00,70.201,69.945,60.211,,,,,
2835,03/14/19,12:20:00,71.920,68.703,61.385,,,,,
2836,03/14/19,12:30:00,72.997,66.186,61.414,,,,,
2837,03/14/19,12:40:00,72.739,65.651,60.949,,,,,
2838,03/14/19,12:50:00,72.955,65.342,61.029,,,,,
2839,03/14/19,13:00:00,73.386,64.781,61.207,,,,,
2840,03/14/19,13:10:00,73.688,65.111,61.632,,,,,
2841,03/14/19,13:20:00,73.213,64.915,61.099,,,,,
2842,03/14/19,13:30:00,73.170,64.670,60.955,,,,,
2843,03/14/19,13:40:00,73.558,64.465,61.239,,,,,
2844,03/14/19,13:50:00,74.295,63.141,61.376,,,,,
2845,03/14/19,14:00:00,73.774,64.274,61.365,,,,,
2846,03/14/19,14:10:00,74.554,63.043,61.579,,,,,
2847,03/14/19,14:20:00,73.947,63.958,61.396,,,,,
2848,03/14/19,14:30:00,75.810,62.122,62.371,,,,,
2849,03/14/19,14:40:00,75.898,60.598,61.776,,,,,
2850,03/14/19,14:50:00,74.943,61.463,61.261,,,,,
2851,03/14/19,15:00:00,75.551,61.120,61.680,,,,,
2852,03/14/19,15:10:00,76.246,61.120,62.337,,,,,
2853,03/14/19,15:20:00,75.942,60.694,61.860,,,,,
2854,03/14/19,15:30:00,75.376,60.920,61.428,,,,,
2855,03/14/19,15:40:00,75.117,61.846,61.592,,,,,
2856,03/14/19,15:50:00,74.597,62.774,61.506,,,,,
2857,03/14/19,16:00:00,74.467,63.005,61.482,,,,,
2858,03/14/19,16:10:00,74.597,62.682,61.466,,,,,
2859,03/14/19,16:20:00,73.688,64.024,61.176,,,,,
2860,03/14/19,16:30:00,73.299,64.652,61.070,,,,,
2861,03/14/19,16:40:00,73.299,65.013,61.221,,,,,
2862,03/14/19,16:50:00,73.429,65.297,61.462,,,,,
2863,03/14/19,17:00:00,73.472,65.331,61.516,,,,,
2864,03/14/19,17:10:00,73.645,65.076,61.576,,,,,
2865,03/14/19,17:20:00,73.688,64.719,61.468,,,,,
2866,03/14/19,17:30:00,73.731,64.572,61.448,,,,,
2867,03/14/19,17:40:00,73.774,64.636,61.516,,,,,
2868,03/14/19,17:50:00,73.602,65.163,61.570,,,,,
2869,03/14/19,18:00:00,73.472,65.391,61.542,,,,,
2870,03/14/19,18:10:00,73.515,65.305,61.547,,,,,
2871,03/14/19,18:20:00,73.429,65.357,61.486,,,,,
2872,03/14/19,18:30:00,73.299,65.705,61.506,,,,,
2873,03/14/19,18:40:00,73.213,65.847,61.482,,,,,
2874,03/14/19,18:50:00,72.869,66.473,61.407,,,,,
2875,03/14/19,19:00:00,72.955,66.482,61.493,,,,,
2876,03/14/19,19:10:00,72.783,66.824,61.466,,,,,
2877,03/14/19,19:20:00,72.739,67.058,61.520,,,,,
2878,03/14/19,19:30:00,72.869,66.892,61.576,,,,,
2879,03/14/19,19:40:00,72.826,67.067,61.605,,,,,
2880,03/14/19,19:50:00,72.783,66.973,61.527,,,,,
2881,03/14/19,20:00:00,72.696,67.054,61.477,,,,,
2882,03/14/19,20:10:00,72.783,67.063,61.563,,,,,
2883,03/14/19,20:20:00,72.480,67.480,61.441,,,,,
2884,03/14/19,20:30:00,72.394,67.978,61.556,,,,,
2885,03/14/19,20:40:00,72.307,68.118,61.527,,,,,
2886,03/14/19,20:50:00,71.447,69.955,61.414,,,,,
2887,03/14/19,21:00:00,71.533,70.877,61.846,,,,,
2888,03/14/19,21:10:00,71.577,70.764,61.844,,,,,
2889,03/14/19,21:20:00,71.103,71.213,61.558,,,,,
2890,03/14/19,21:30:00,71.103,71.711,61.743,,,,,
2891,03/14/19,21:40:00,71.017,71.702,61.657,,,,,
2892,03/14/19,21:50:00,71.060,71.707,61.700,,,,,
2893,03/14/19,22:00:00,70.887,71.718,61.538,,,,,
2894,03/14/19,22:10:00,70.930,71.576,61.527,,,,,
2895,03/14/19,22:20:00,70.587,72.212,61.430,,,,,
2896,03/14/19,22:30:00,70.543,72.149,61.365,,,,,
2897,03/14/19,22:40:00,70.673,72.367,61.570,,,,,
2898,03/14/19,22:50:00,70.630,72.567,61.601,,,,,
2899,03/14/19,23:00:00,70.716,72.897,61.804,,,,,
2900,03/14/19,23:10:00,70.716,73.507,62.026,,,,,
2901,03/14/19,23:20:00,70.630,74.136,62.168,,,,,
2902,03/14/19,23:30:00,69.985,75.970,62.190,,,,,
2903,03/14/19,23:40:00,68.527,79.168,61.851,,,,,
2904,03/14/19,23:50:00,67.842,81.562,61.956,,,,,
2905,03/15/19,00:00:00,67.714,82.942,62.265,,,,,
2906,03/15/19,00:10:00,68.313,82.514,62.719,,,,,
2907,03/15/19,00:20:00,68.571,82.518,62.973,,,,,
2908,03/15/19,00:30:00,68.742,82.008,62.980,,,,,
2909,03/15/19,00:40:00,68.657,81.997,62.892,,,,,
2910,03/15/19,00:50:00,68.056,82.929,62.596,,,,,
2911,03/15/19,01:00:00,67.885,83.741,62.681,,,,,
2912,03/15/19,01:10:00,67.413,84.402,62.420,,,,,
2913,03/15/19,01:20:00,66.729,86.240,62.299,,,,,
2914,03/15/19,01:30:00,66.385,87.043,62.197,,,,,
2915,03/15/19,01:40:00,66.173,87.287,62.058,,,,,
2916,03/15/19,01:50:00,65.658,88.062,61.774,,,,,
2917,03/15/19,02:00:00,65.916,89.070,62.317,,,,,
2918,03/15/19,02:10:00,66.087,89.417,62.586,,,,,
2919,03/15/19,02:20:00,66.173,89.698,62.751,,,,,
2920,03/15/19,02:30:00,66.301,89.877,62.929,,,,,
2921,03/15/19,02:40:00,66.173,89.913,62.812,,,,,
2922,03/15/19,02:50:00,66.258,89.979,62.915,,,,,
2923,03/15/19,03:00:00,66.344,89.963,62.996,,,,,
2924,03/15/19,03:10:00,66.515,89.960,63.165,,,,,
2925,03/15/19,03:20:00,66.301,89.850,62.920,,,,,
2926,03/15/19,03:30:00,66.385,89.862,63.009,,,,,
2927,03/15/19,03:40:00,66.344,89.990,63.003,,,,,
2928,03/15/19,03:50:00,66.472,90.062,63.151,,,,,
2929,03/15/19,04:00:00,66.600,89.971,63.253,,,,,
2930,03/15/19,04:10:00,66.686,90.010,63.349,,,,,
2931,03/15/19,04:20:00,66.558,90.288,63.300,,,,,
2932,03/15/19,04:30:00,66.429,90.379,63.198,,,,,
2933,03/15/19,04:40:00,66.515,90.498,63.316,,,,,
2934,03/15/19,04:50:00,66.558,90.557,63.376,,,,,
2935,03/15/19,05:00:00,66.643,90.623,63.478,,,,,
2936,03/15/19,05:10:00,66.515,90.713,63.376,,,,,
2937,03/15/19,05:20:00,66.385,91.017,63.333,,,,,
2938,03/15/19,05:30:00,66.173,91.309,63.201,,,,,
2939,03/15/19,05:40:00,66.043,91.665,63.172,,,,,
2940,03/15/19,05:50:00,65.872,91.988,63.091,,,,,
2941,03/15/19,06:00:00,65.745,92.317,63.054,,,,,
2942,03/15/19,06:10:00,65.658,92.624,63.052,,,,,
2943,03/15/19,06:20:00,65.615,92.883,63.079,,,,,
2944,03/15/19,06:30:00,65.403,93.118,62.929,,,,,
2945,03/15/19,06:40:00,64.931,93.237,62.492,,,,,
2946,03/15/19,06:50:00,64.845,93.410,62.454,,,,,
2947,03/15/19,07:00:00,64.717,93.445,62.335,,,,,
2948,03/15/19,07:10:00,64.546,93.368,62.145,,,,,
2949,03/15/19,07:20:00,64.632,93.274,62.204,,,,,
2950,03/15/19,07:30:00,64.546,93.236,62.109,,,,,
2951,03/15/19,07:40:00,64.546,93.262,62.116,,,,,
2952,03/15/19,07:50:00,64.589,93.215,62.146,,,,,
2953,03/15/19,08:00:00,64.589,93.295,62.166,,,,,
2954,03/15/19,08:10:00,64.632,93.327,62.218,,,,,
2955,03/15/19,08:20:00,64.760,93.398,62.366,,,,,
2956,03/15/19,08:30:00,64.803,93.457,62.424,,,,,
2957,03/15/19,08:40:00,64.888,93.469,62.512,,,,,
2958,03/15/19,08:50:00,64.589,93.321,62.173,,,,,
2959,03/15/19,09:00:00,64.288,92.803,61.736,,,,,
2960,03/15/19,09:10:00,62.362,87.923,58.473,,,,,
2961,03/15/19,09:20:00,60.948,83.342,55.738,,,,,
2962,03/15/19,09:30:00,60.046,81.417,54.270,,,,,
2963,03/15/19,09:40:00,57.679,82.414,52.250,,,,,
2964,03/15/19,09:50:00,55.906,84.737,51.188,,,,,
2965,03/15/19,10:00:00,56.208,85.797,51.789,,,,,
2966,03/15/19,10:10:00,56.383,86.141,52.057,,,,,
2967,03/15/19,10:20:00,56.295,86.638,52.113,,,,,
2968,03/15/19,10:30:00,55.647,87.404,51.685,,,,,
2969,03/15/19,10:40:00,54.995,87.821,51.156,,,,,
2970,03/15/19,10:50:00,54.691,88.626,51.073,,,,,
2971,03/15/19,11:00:00,54.343,89.736,51.026,,,,,
2972,03/15/19,11:10:00,54.169,90.497,51.055,,,,,
2973,03/15/19,11:20:00,54.387,90.997,51.404,,,,,
2974,03/15/19,11:30:00,54.691,91.560,51.854,,,,,
2975,03/15/19,11:40:00,54.430,91.939,51.692,,,,,
2976,03/15/19,11:50:00,54.300,92.387,51.678,,,,,
2977,03/15/19,12:00:00,54.516,92.625,51.955,,,,,
2978,03/15/19,12:10:00,55.429,92.755,52.898,,,,,
2979,03/15/19,12:20:00,56.340,92.703,53.791,,,,,
2980,03/15/19,12:30:00,56.901,92.314,54.250,,,,,
2981,03/15/19,12:40:00,57.247,91.186,54.297,,,,,
2982,03/15/19,12:50:00,57.850,89.954,54.567,,,,,
2983,03/15/19,13:00:00,57.420,88.731,53.805,,,,,
2984,03/15/19,13:10:00,58.582,88.303,54.840,,,,,
2985,03/15/19,13:20:00,58.541,87.068,54.451,,,,,
2986,03/15/19,13:30:00,59.099,86.793,54.927,,,,,
2987,03/15/19,13:40:00,59.185,85.781,54.721,,,,,
2988,03/15/19,13:50:00,59.873,84.379,54.991,,,,,
2989,03/15/19,14:00:00,60.174,83.190,54.934,,,,,
2990,03/15/19,14:10:00,60.647,82.399,55.159,,,,,
2991,03/15/19,14:20:00,61.290,80.214,55.116,,,,,
2992,03/15/19,14:30:00,60.733,78.672,54.082,,,,,
2993,03/15/19,14:40:00,61.804,76.468,54.408,,,,,
2994,03/15/19,14:50:00,61.633,76.222,54.160,,,,,
2995,03/15/19,15:00:00,62.490,75.612,54.790,,,,,
2996,03/15/19,15:10:00,62.105,72.232,53.251,,,,,
2997,03/15/19,15:20:00,62.019,68.929,51.973,,,,,
2998,03/15/19,15:30:00,62.620,67.708,52.090,,,,,
2999,03/15/19,15:40:00,62.791,66.435,51.768,,,,,
3000,03/15/19,15:50:00,63.005,65.573,51.636,,,,,
3001,03/15/19,16:00:00,63.347,64.394,51.496,,,,,
3002,03/15/19,16:10:00,62.962,63.645,50.828,,,,,
3003,03/15/19,16:20:00,63.304,63.291,51.010,,,,,
3004,03/15/19,16:30:00,63.347,62.073,50.549,,,,,
3005,03/15/19,16:40:00,63.518,58.660,49.249,,,,,
3006,03/15/19,16:50:00,63.090,52.048,45.761,,,,,
3007,03/15/19,17:00:00,62.319,51.339,44.694,,,,,
3008,03/15/19,17:10:00,62.447,52.215,45.248,,,,,
3009,03/15/19,17:20:00,61.848,52.045,44.607,,,,,
3010,03/15/19,17:30:00,61.547,49.419,43.003,,,,,
3011,03/15/19,17:40:00,61.248,50.824,43.444,,,,,
3012,03/15/19,17:50:00,61.075,50.780,43.263,,,,,
3013,03/15/19,18:00:00,61.032,51.272,43.470,,,,,
3014,03/15/19,18:10:00,61.032,51.025,43.345,,,,,
3015,03/15/19,18:20:00,60.733,52.174,43.637,,,,,
3016,03/15/19,18:30:00,60.517,52.465,43.579,,,,,
3017,03/15/19,18:40:00,60.433,51.812,43.180,,,,,
3018,03/15/19,18:50:00,59.788,53.297,43.300,,,,,
3019,03/15/19,19:00:00,59.401,53.021,42.809,,,,,
3020,03/15/19,19:10:00,58.885,52.429,42.044,,,,,
3021,03/15/19,19:20:00,58.498,53.011,41.963,,,,,
3022,03/15/19,19:30:00,58.109,53.682,41.920,,,,,
3023,03/15/19,19:40:00,57.765,54.233,41.857,,,,,
3024,03/15/19,19:50:00,57.420,54.751,41.774,,,,,
3025,03/15/19,20:00:00,57.117,54.969,41.590,,,,,
3026,03/15/19,20:10:00,56.772,55.636,41.571,,,,,
3027,03/15/19,20:20:00,56.642,55.444,41.364,,,,,
3028,03/15/19,20:30:00,56.469,55.943,41.425,,,,,
3029,03/15/19,20:40:00,56.122,56.185,41.209,,,,,
3030,03/15/19,20:50:00,55.863,56.284,41.009,,,,,
3031,03/15/19,21:00:00,55.602,56.472,40.849,,,,,
3032,03/15/19,21:10:00,55.515,56.194,40.645,,,,,
3033,03/15/19,21:20:00,55.213,56.560,40.521,,,,,
3034,03/15/19,21:30:00,54.909,56.894,40.383,,,,,
3035,03/15/19,21:40:00,54.561,57.014,40.109,,,,,
3036,03/15/19,21:50:00,54.343,57.354,40.051,,,,,
3037,03/15/19,22:00:00,54.126,57.574,39.943,,,,,
3038,03/15/19,22:10:00,53.951,57.977,39.951,,,,,
3039,03/15/19,22:20:00,53.776,58.468,39.996,,,,,
3040,03/15/19,22:30:00,53.515,59.010,39.978,,,,,
3041,03/15/19,22:40:00,53.602,58.750,39.951,,,,,
3042,03/15/19,22:50:00,53.515,58.415,39.727,,,,,
3043,03/15/19,23:00:00,53.166,58.890,39.598,,,,,
3044,03/15/19,23:10:00,52.817,58.859,39.256,,,,,
